Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
-0.436859130859375,19.821307949956,-2.48809814453125E-08,-0.436431884765625,2,561,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.434417724609375,19.8457219498944,-2.44354248046875E-08,-0.4339599609375,2,562,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.431976318359375,19.8701359498327,-2.3919677734375E-08,-0.4315185546875,2,563,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.429534912109375,19.8945499497711,-2.3046875E-08,-0.4290771484375,2,564,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.427093505859375,19.9189639497095,-2.2686767578125E-08,-0.42669677734375,2,565,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.424652099609375,19.9433779496478,-2.1942138671875E-08,-0.42425537109375,2,566,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.422210693359375,19.9677919495862,-2.15179443359375E-08,-0.421844482421875,2,567,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.419769287109375,19.9922059495245,-2.07763671875E-08,-0.419342041015625,2,568,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.417327880859375,20.0166199494629,-2.02850341796875E-08,-0.41693115234375,2,569,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.414886474609375,20.0410339494013,-1.9647216796875E-08,-0.414459228515625,2,570,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.412445068359375,20.0654479493396,-1.93115234375E-08,-0.412017822265625,2,571,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.410003662109375,20.089861949278,-1.85028076171875E-08,-0.409576416015625,2,572,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.407562255859375,20.1142759492163,-1.79473876953125E-08,-0.40716552734375,2,573,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.405120849609375,20.1386899491547,-1.77642822265625E-08,-0.4046630859375,2,574,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.402679443359375,20.1631039490931,-1.68304443359375E-08,-0.402252197265625,2,575,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.400238037109375,20.1875179490314,-1.63665771484375E-08,-0.3997802734375,2,576,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.397796630859375,20.2119319489698,-1.59332275390625E-08,-0.397430419921875,2,577,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.395355224609375,20.2363459489081,-1.5301513671875E-08,-0.39495849609375,2,578,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.392913818359375,20.2607599488465,-1.48345947265625E-08,-0.392578125,2,579,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.390472412109375,20.2851739487849,-1.4447021484375E-08,-0.39007568359375,2,580,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.388031005859375,20.3095879487232,-1.37725830078125E-08,-0.38763427734375,2,581,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.385589599609375,20.3340019486616,-1.328125E-08,-0.38519287109375,2,582,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.383148193359375,20.3584159485999,-1.2841796875E-08,-0.382720947265625,2,583,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.380706787109375,20.3828299485383,-1.2322998046875E-08,-0.380340576171875,2,584,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.378265380859375,20.4072439484767,-1.18072509765625E-08,-0.37786865234375,2,585,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.375823974609375,20.431657948415,-1.14044189453125E-08,-0.37542724609375,2,586,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.373382568359375,20.4560719483534,-1.0919189453125E-08,-0.37298583984375,2,587,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.370941162109375,20.4804859482917,-1.048583984375E-08,-0.37054443359375,2,588,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.368499755859375,20.5048999482301,-1.01348876953125E-08,-0.36810302734375,2,589,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.366058349609375,20.5293139481685,-9.6038818359375E-09,-0.365631103515625,2,590,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.363616943359375,20.5537279481068,-9.185791015625E-09,-0.36322021484375,2,591,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.361175537109375,20.5781419480452,-8.7066650390625E-09,-0.36077880859375,2,592,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.358734130859375,20.6025559479835,-8.1878662109375E-09,-0.35833740234375,2,593,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.356292724609375,20.6269699479219,-7.65380859375E-09,-0.35589599609375,2,594,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.353851318359375,20.6513839478603,-7.2265625E-09,-0.353515625,2,595,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.351409912109375,20.6757979477986,-6.8145751953125E-09,-0.351104736328125,2,596,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.348968505859375,20.700211947737,-6.378173828125E-09,-0.34857177734375,2,597,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.346527099609375,20.7246259476753,-5.89599609375E-09,-0.346160888671875,2,598,3.99465933442116E-08,-2.07055658102036E-07,100 nA
-0.344085693359375,20.7490399476137,-5.4412841796875E-09,-0.343719482421875,2,599,3.99465933442116E-08,-2.07055658102036E-07,100 nA
