Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0.226898193359375;9.8228859751996;2.55218505859375E-08;-0.2266845703125;1;153;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.224456787109375;9.84729997513796;2.406005859375E-08;-0.224212646484375;1;154;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.222015380859375;9.87171397507632;2.225341796875E-08;-0.2218017578125;1;155;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.219573974609375;9.89612797501468;2.13623046875E-08;-0.219390869140625;1;156;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.217132568359375;9.92054197495304;2.04986572265625E-08;-0.21685791015625;1;157;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.214691162109375;9.9449559748914;2.00164794921875E-08;-0.214447021484375;1;158;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.212249755859375;9.96936997482976;1.96807861328125E-08;-0.21197509765625;1;159;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.209808349609375;9.99378397476812;1.93359375E-08;-0.209564208984375;1;160;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.207366943359375;10.0181979747065;1.8988037109375E-08;-0.20721435546875;1;161;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.204925537109375;10.0426119746448;1.91314697265625E-08;-0.2047119140625;1;162;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.202484130859375;10.0670259745832;1.8927001953125E-08;-0.2022705078125;1;163;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.200042724609375;10.0914399745216;1.91864013671875E-08;-0.199798583984375;1;164;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.197601318359375;10.1158539744599;1.9232177734375E-08;-0.1973876953125;1;165;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.195159912109375;10.1402679743983;1.94580078125E-08;-0.194976806640625;1;166;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.192718505859375;10.1646819743366;1.97967529296875E-08;-0.192535400390625;1;167;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.190277099609375;10.189095974275;1.99188232421875E-08;-0.190032958984375;1;168;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.187835693359375;10.2135099742134;2.04925537109375E-08;-0.18768310546875;1;169;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.185394287109375;10.2379239741517;2.1051025390625E-08;-0.185211181640625;1;170;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.182952880859375;10.2623379740901;2.1649169921875E-08;-0.1827392578125;1;171;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.180511474609375;10.2867519740284;2.181396484375E-08;-0.1802978515625;1;172;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.178070068359375;10.3111659739668;2.227783203125E-08;-0.177886962890625;1;173;8.41435045003891E-08;-1.87984108924866E-07;100 nA
-0.175628662109375;10.3355799739052;2.27691650390625E-08;-0.1754150390625;1;174;8.41435045003891E-08;-1.87984108924866E-07;100 nA
